datetime_rounded,water_soil,soil_temp_moisture,conduct_soil,leaf_moisture,leaf_temperature,ph1_soil,soil_temp_ph,soilnitrogen,soilphosphorous,soilpottasium,hour_of_day,is_daylight,day_of_week,day_of_period,moisture_rolling_mean,moisture_rolling_std,moisture_rate_of_change,temp_rolling_max,stress_level
2024-11-01 05:00:00,17.22,24.52,262.0,22.4,20.7,5.82,24.4,6,17,8,5,0,4,1,17.18,0.02,0.04,25.1,Moderately Stressed
2024-11-01 05:15:00,17.22,24.52,262.0,22.0,21.2,5.82,24.3,6,17,8,5,0,4,1,17.18,0.03,0.04,25.05,Moderately Stressed
2024-11-01 05:30:00,17.24,24.47,265.0,18.6,21.4,5.82,24.3,6,17,8,5,0,4,1,17.19,0.03,0.05,24.95,Moderately Stressed
2024-11-01 05:45:00,17.26,24.42,269.0,18.6,21.4,5.82,24.3,6,17,8,5,0,4,1,17.2,0.03,0.04,24.92,Moderately Stressed
2024-11-01 06:00:00,17.26,24.41,271.0,17.4,21.3,5.82,24.3,6,17,8,6,1,4,1,17.21,0.03,0.04,24.92,Moderately Stressed
2024-11-01 06:15:00,17.26,24.41,271.0,17.4,21.3,5.82,24.2,6,17,8,6,1,4,1,17.22,0.03,0.04,24.85,Moderately Stressed
2024-11-01 06:30:00,17.25,24.33,273.0,17.1,21.3,5.82,24.2,6,16,8,6,1,4,1,17.22,0.03,0.01,24.81,Moderately Stressed
2024-11-01 06:45:00,17.27,24.31,276.0,17.1,21.3,5.82,24.2,4,12,6,6,1,4,1,17.23,0.03,0.01,24.74,Moderately Stressed
2024-11-01 07:00:00,17.23,24.3,278.0,16.1,21.9,5.82,24.1,4,12,6,7,1,4,1,17.23,0.03,-0.03,24.74,Moderately Stressed
2024-11-01 07:15:00,17.23,24.3,278.0,14.4,23.2,5.82,24.1,4,12,6,7,1,4,1,17.24,0.02,-0.03,24.72,Moderately Stressed
2024-11-01 07:30:00,17.21,24.33,280.0,12.2,24.9,5.81,24.2,5,15,7,7,1,4,1,17.24,0.02,-0.04,24.61,Moderately Stressed
2024-11-01 07:45:00,17.14,24.48,284.0,12.2,24.9,5.81,24.2,5,15,7,7,1,4,1,17.23,0.03,-0.13,24.52,Moderately Stressed
2024-11-01 08:00:00,17.11,24.83,289.0,8.8,27.9,5.79,24.4,5,15,7,8,1,4,1,17.22,0.05,-0.12,24.83,Moderately Stressed
2024-11-01 08:15:00,17.11,24.83,289.0,3.7,32.1,5.77,24.7,5,16,8,8,1,4,1,17.21,0.06,-0.12,24.83,Moderately Stressed
2024-11-01 08:30:00,17.07,25.15,292.0,2.1,31.1,5.74,25.0,5,16,8,8,1,4,1,17.2,0.07,-0.14,25.15,Moderately Stressed
2024-11-01 08:45:00,17.06,25.45,294.0,2.1,31.1,5.74,25.0,5,16,8,8,1,4,1,17.18,0.08,-0.08,25.45,Moderately Stressed
2024-11-01 09:00:00,17.01,25.76,295.0,2.0,30.8,5.72,25.3,5,16,8,9,1,4,1,17.16,0.09,-0.1,25.76,Moderately Stressed
2024-11-01 09:15:00,17.01,25.76,295.0,1.9,33.2,5.71,25.4,6,17,8,9,1,4,1,17.14,0.09,-0.1,25.76,Moderately Stressed
2024-11-01 09:30:00,16.86,26.48,299.0,1.9,35.0,5.69,25.6,7,21,10,9,1,4,1,17.11,0.12,-0.21,26.48,Moderately Stressed
2024-11-01 09:45:00,16.86,26.48,299.0,1.9,35.0,5.69,25.6,8,22,11,9,1,4,2,17.08,0.13,-0.2,26.48,Moderately Stressed
2024-11-01 10:00:00,16.86,26.48,299.0,1.7,37.4,5.67,26.0,7,21,10,10,1,4,2,17.04,0.13,-0.15,26.48,Moderately Stressed
2024-11-01 10:15:00,16.86,26.48,299.0,1.5,39.7,5.65,26.4,8,23,11,10,1,4,2,17.01,0.13,-0.15,26.48,Moderately Stressed
2024-11-01 10:30:00,16.39,28.52,304.0,1.5,48.5,5.62,27.1,8,24,12,10,1,4,2,16.94,0.21,-0.47,28.52,Moderately Stressed
2024-11-01 10:45:00,16.39,28.52,304.0,1.5,48.5,5.62,27.1,9,27,13,10,1,4,2,16.88,0.25,-0.47,28.52,Moderately Stressed
2024-11-01 11:00:00,16.34,29.28,300.0,0.9,48.1,5.59,28.0,7,21,10,11,1,4,2,16.82,0.28,-0.52,29.28,Moderately Stressed
2024-11-01 11:15:00,16.34,29.28,300.0,0.7,47.2,5.57,28.6,9,27,13,11,1,4,2,16.75,0.3,-0.52,29.28,Moderately Stressed
2024-11-01 11:30:00,16.38,29.67,294.0,1.1,46.7,5.57,28.8,9,27,13,11,1,4,2,16.7,0.3,-0.01,29.67,Moderately Stressed
2024-11-01 11:45:00,16.36,29.86,287.0,1.0,42.8,5.57,28.8,8,22,11,11,1,4,2,16.64,0.29,-0.03,29.86,Moderately Stressed
2024-11-01 12:00:00,16.36,29.89,282.0,1.0,42.8,5.58,28.8,7,19,9,12,1,4,2,16.58,0.27,0.02,29.89,Moderately Stressed
2024-11-01 12:15:00,16.36,29.89,282.0,0.9,42.4,5.58,28.8,9,25,12,12,1,4,2,16.53,0.24,0.02,29.89,Moderately Stressed
2024-11-01 12:30:00,16.27,30.16,280.0,0.7,41.4,5.57,29.0,7,21,10,12,1,4,2,16.48,0.23,-0.11,30.16,Moderately Stressed
2024-11-01 12:45:00,16.33,30.24,276.0,0.8,38.6,5.57,29.0,7,21,10,12,1,4,2,16.44,0.2,-0.03,30.24,Moderately Stressed
2024-11-01 13:00:00,16.33,30.24,276.0,0.8,38.6,5.57,29.0,7,21,10,13,1,4,2,16.39,0.15,-0.03,30.24,Moderately Stressed
2024-11-01 13:15:00,16.19,30.09,272.0,1.0,36.4,5.57,28.9,8,23,11,13,1,4,2,16.34,0.06,-0.17,30.24,Moderately Stressed
2024-11-01 13:30:00,16.19,30.09,272.0,0.9,38.7,5.57,28.9,6,18,9,13,1,4,2,16.32,0.07,-0.08,30.24,Moderately Stressed
2024-11-01 13:45:00,16.23,30.12,269.0,1.0,36.3,5.57,28.9,6,19,9,13,1,4,2,16.31,0.07,-0.1,30.24,Moderately Stressed
2024-11-01 14:00:00,16.19,30.07,268.0,1.0,36.3,5.57,28.9,6,17,8,14,1,4,2,16.29,0.08,-0.14,30.24,Moderately Stressed
2024-11-01 14:15:00,16.19,30.07,268.0,1.1,45.5,5.56,29.0,9,26,13,14,1,4,2,16.28,0.08,0.0,30.24,Moderately Stressed
2024-11-01 14:30:00,16.11,30.66,262.0,0.8,42.3,5.54,29.4,7,21,10,14,1,4,2,16.26,0.09,-0.08,30.66,Moderately Stressed
2024-11-01 14:45:00,16.11,30.66,262.0,12.1,33.1,5.54,29.4,6,19,9,14,1,4,2,16.24,0.09,-0.12,30.66,Moderately Stressed
2024-11-01 15:00:00,16.94,30.11,295.0,12.1,33.1,5.54,29.4,13,37,18,15,1,4,2,16.29,0.22,0.75,30.66,Moderately Stressed
2024-11-01 15:15:00,16.94,30.11,295.0,65.6,26.7,5.59,28.8,5,16,8,15,1,4,2,16.34,0.29,0.75,30.66,Moderately Stressed
2024-11-01 15:30:00,16.88,29.76,290.0,67.1,28.6,5.57,28.6,4,13,6,15,1,4,2,16.39,0.33,0.77,30.66,Moderately Stressed
2024-11-01 15:45:00,16.77,29.54,286.0,66.7,32.1,5.57,28.6,4,12,6,15,1,4,2,16.42,0.35,0.66,30.66,Moderately Stressed
2024-11-01 16:00:00,16.71,29.36,284.0,66.7,32.1,5.54,28.5,4,12,6,16,1,4,2,16.45,0.35,-0.23,30.66,Moderately Stressed
2024-11-01 16:15:00,16.71,29.36,284.0,66.1,33.0,5.54,28.5,4,12,6,16,1,4,2,16.5,0.35,-0.23,30.66,Moderately Stressed
2024-11-01 16:30:00,16.62,29.43,280.0,64.8,32.6,5.54,28.4,5,15,7,16,1,4,2,16.53,0.34,-0.26,30.66,Moderately Stressed
2024-11-01 16:45:00,16.63,29.43,277.0,62.6,33.0,5.54,28.4,5,14,7,16,1,4,2,16.57,0.33,-0.14,30.66,Moderately Stressed
2024-11-01 17:00:00,16.81,29.33,277.0,62.6,33.0,5.54,28.2,5,14,7,17,1,4,2,16.62,0.31,0.1,30.66,Moderately Stressed
2024-11-01 17:15:00,16.81,29.33,277.0,60.6,29.7,5.54,28.1,5,14,7,17,1,4,2,16.67,0.28,0.1,30.66,Moderately Stressed
2024-11-01 17:30:00,16.63,29.12,265.0,65.4,25.0,5.55,27.9,5,14,7,17,1,4,2,16.71,0.22,0.01,30.66,Moderately Stressed
2024-11-01 17:45:00,16.88,28.79,270.0,66.7,24.6,5.55,27.9,4,13,6,17,1,4,2,16.78,0.12,0.25,30.11,Moderately Stressed
2024-11-01 18:00:00,16.88,28.79,270.0,66.7,24.6,5.56,27.7,4,13,6,18,1,4,2,16.77,0.11,0.07,30.11,Moderately Stressed
2024-11-01 18:15:00,16.81,28.22,266.0,66.7,24.4,5.57,27.5,4,13,6,18,1,4,2,16.76,0.1,0.0,29.76,Moderately Stressed
2024-11-01 18:30:00,16.81,28.22,266.0,66.7,24.0,5.58,27.3,4,13,6,18,1,4,2,16.76,0.09,0.18,29.54,Moderately Stressed
2024-11-01 18:45:00,16.94,27.96,268.0,67.1,23.6,5.58,27.3,5,14,7,18,1,4,2,16.77,0.11,0.06,29.43,Moderately Stressed
2024-11-01 19:00:00,16.84,27.73,267.0,67.1,23.6,5.59,27.1,5,14,7,19,0,4,2,16.78,0.11,-0.04,29.43,Moderately Stressed
2024-11-01 19:15:00,16.84,27.73,267.0,66.0,23.6,5.59,27.0,5,14,7,19,0,4,2,16.79,0.11,0.03,29.43,Moderately Stressed
2024-11-01 19:30:00,16.86,27.51,268.0,66.4,22.5,5.6,26.8,5,14,7,19,0,4,2,16.81,0.09,0.05,29.43,Moderately Stressed
2024-11-01 19:45:00,16.86,27.51,268.0,66.4,21.6,5.6,26.8,4,13,6,19,0,4,2,16.83,0.07,-0.08,29.33,Moderately Stressed
2024-11-01 20:00:00,16.9,26.97,269.0,66.4,21.6,5.61,26.6,4,13,6,20,0,4,2,16.84,0.08,0.06,29.33,Moderately Stressed
2024-11-01 20:15:00,16.9,26.97,269.0,66.2,21.2,5.63,26.3,4,13,6,20,0,4,2,16.85,0.08,0.06,29.12,Moderately Stressed
2024-11-01 20:30:00,16.94,26.7,271.0,66.3,20.9,5.64,26.1,5,14,7,20,0,4,2,16.87,0.04,0.08,28.79,Moderately Stressed
2024-11-01 20:45:00,16.92,26.48,270.0,66.3,20.6,5.64,26.1,5,14,7,20,0,4,2,16.88,0.05,0.06,28.79,Moderately Stressed
2024-11-01 21:00:00,16.91,26.23,272.0,66.3,20.6,5.65,25.9,5,14,7,21,0,4,2,16.88,0.05,0.01,28.22,Moderately Stressed
2024-11-01 21:15:00,16.91,26.23,272.0,66.4,20.4,5.66,25.7,5,14,7,21,0,4,2,16.89,0.04,0.01,28.22,Moderately Stressed
2024-11-01 21:30:00,16.94,26.02,273.0,66.4,20.4,5.68,25.5,5,14,7,21,0,4,2,16.9,0.04,0.0,27.96,Moderately Stressed
2024-11-01 21:45:00,16.98,25.86,277.0,66.8,20.4,5.68,25.5,5,14,7,21,0,4,2,16.9,0.04,0.06,27.73,Moderately Stressed
2024-11-01 22:00:00,17.0,25.67,278.0,66.8,20.4,5.68,25.4,5,14,7,22,0,4,2,16.91,0.05,0.09,27.73,Moderately Stressed
2024-11-01 22:15:00,17.0,25.67,278.0,66.8,21.0,5.68,25.5,5,14,7,22,0,4,2,16.93,0.05,0.09,27.51,Moderately Stressed
2024-11-01 22:30:00,17.03,25.56,280.0,66.4,20.6,5.69,25.3,5,14,7,22,0,4,2,16.94,0.05,0.09,27.51,Moderately Stressed
2024-11-01 22:45:00,17.31,25.43,286.0,66.4,20.3,5.69,25.3,5,14,7,22,0,4,2,16.98,0.11,0.33,26.97,Moderately Stressed
2024-11-01 23:00:00,17.3,25.26,287.0,66.4,20.3,5.7,25.0,5,14,7,23,0,4,2,17.01,0.14,0.3,26.97,Moderately Stressed
2024-11-01 23:15:00,17.3,25.26,287.0,66.4,20.2,5.7,24.9,5,14,7,23,0,4,2,17.05,0.16,0.3,26.7,Moderately Stressed
2024-11-01 23:30:00,17.27,25.12,288.0,66.4,20.1,5.7,24.8,5,14,7,23,0,4,2,17.07,0.17,0.24,26.48,Moderately Stressed
2024-11-01 23:45:00,17.26,24.99,290.0,66.8,20.1,5.7,24.8,5,14,7,23,0,4,2,17.1,0.17,-0.05,26.23,Moderately Stressed
2024-11-02 00:00:00,17.27,24.84,294.0,66.8,20.1,5.7,24.7,5,14,7,0,0,5,2,17.13,0.16,-0.03,26.23,Moderately Stressed
2024-11-02 00:15:00,17.27,24.84,294.0,67.0,20.1,5.7,24.6,5,14,7,0,0,5,2,17.16,0.15,-0.03,26.02,Moderately Stressed
2024-11-02 00:30:00,17.44,24.73,300.0,67.1,20.2,5.7,24.5,5,14,7,0,0,5,2,17.2,0.16,0.17,25.86,Moderately Stressed
2024-11-02 00:45:00,17.03,24.63,295.0,67.8,20.7,5.7,24.5,5,14,7,0,0,5,2,17.21,0.15,-0.23,25.67,Moderately Stressed
2024-11-02 01:00:00,17.03,24.63,295.0,67.8,20.7,5.7,24.4,5,14,7,1,0,5,2,17.21,0.15,-0.24,25.67,Moderately Stressed
2024-11-02 01:15:00,17.2,24.45,303.0,67.2,20.4,5.7,24.4,5,14,7,1,0,5,2,17.23,0.13,-0.07,25.56,Moderately Stressed
2024-11-02 01:30:00,17.2,24.45,303.0,67.7,20.3,5.69,24.3,5,15,7,1,0,5,2,17.24,0.12,-0.24,25.43,Moderately Stressed
2024-11-02 01:45:00,17.18,24.42,304.0,68.0,21.3,5.69,24.3,5,15,7,1,0,5,2,17.23,0.11,0.15,25.26,Moderately Stressed
2024-11-02 02:00:00,17.16,24.4,307.0,68.0,21.3,5.69,24.3,5,15,7,2,0,5,2,17.22,0.11,0.13,25.26,Moderately Stressed
2024-11-02 02:15:00,17.16,24.4,307.0,67.9,21.4,5.68,24.2,5,15,7,2,0,5,2,17.21,0.11,-0.04,25.12,Moderately Stressed
2024-11-02 02:30:00,17.18,24.38,310.0,67.8,21.2,5.68,24.2,5,14,7,2,0,5,2,17.2,0.11,-0.02,24.99,Moderately Stressed
2024-11-02 02:45:00,17.17,24.34,312.0,67.9,21.2,5.68,24.2,5,16,8,2,0,5,2,17.19,0.11,-0.01,24.84,Moderately Stressed
2024-11-02 03:00:00,17.14,24.33,313.0,67.9,21.2,5.67,24.2,6,16,8,3,0,5,2,17.18,0.11,-0.02,24.84,Moderately Stressed
2024-11-02 03:15:00,17.14,24.33,313.0,67.0,20.3,5.67,24.2,6,17,8,3,0,5,2,17.17,0.1,-0.02,24.73,Moderately Stressed
2024-11-02 03:30:00,17.15,24.23,314.0,67.0,19.7,5.67,24.1,6,17,8,3,0,5,2,17.14,0.06,-0.03,24.63,Moderately Stressed
2024-11-02 03:45:00,17.17,24.11,314.0,67.0,19.5,5.67,24.1,6,17,8,3,0,5,2,17.16,0.04,0.0,24.63,Moderately Stressed
2024-11-02 04:00:00,17.17,24.01,316.0,67.0,19.5,5.67,23.9,6,17,8,4,0,5,2,17.17,0.02,0.03,24.45,Moderately Stressed
2024-11-02 04:15:00,17.17,24.01,316.0,67.0,19.3,5.67,23.8,6,17,8,4,0,5,2,17.17,0.02,0.03,24.45,Moderately Stressed
2024-11-02 04:30:00,17.23,23.89,317.0,67.0,19.3,5.67,23.8,6,17,8,4,0,5,2,17.17,0.02,0.08,24.42,Moderately Stressed
2024-11-02 04:45:00,17.31,23.76,315.0,66.9,18.9,5.68,23.6,6,17,8,4,0,5,2,17.18,0.05,0.14,24.4,Moderately Stressed
2024-11-02 05:00:00,17.51,23.61,322.0,66.9,18.9,5.68,23.6,6,17,8,5,0,5,2,17.21,0.11,0.34,24.4,Moderately Stressed
2024-11-02 05:15:00,17.51,23.61,322.0,66.9,18.8,5.68,23.5,6,17,8,5,0,5,2,17.24,0.14,0.34,24.38,Moderately Stressed
2024-11-02 05:30:00,17.0,23.51,307.0,67.0,18.6,5.69,23.4,6,18,9,5,0,5,2,17.22,0.15,-0.23,24.34,Moderately Stressed
2024-11-02 05:45:00,17.12,23.4,310.0,67.3,18.5,5.69,23.4,6,18,9,5,0,5,2,17.22,0.15,-0.19,24.33,Moderately Stressed
2024-11-02 06:00:00,17.12,23.29,311.0,67.3,18.5,5.69,23.3,6,18,9,6,1,5,2,17.22,0.15,-0.39,24.33,Moderately Stressed
2024-11-02 06:15:00,17.12,23.29,311.0,67.5,18.4,5.7,23.2,6,18,9,6,1,5,2,17.22,0.16,-0.39,24.23,Moderately Stressed
2024-11-02 06:30:00,17.09,23.19,311.0,67.6,18.7,5.71,23.1,6,18,9,6,1,5,2,17.21,0.16,0.09,24.11,Moderately Stressed
2024-11-02 06:45:00,17.12,23.13,314.0,68.4,19.6,5.71,23.1,6,18,9,6,1,5,2,17.21,0.16,0.0,24.01,Moderately Stressed
2024-11-02 07:00:00,17.13,23.1,317.0,68.4,19.6,5.71,23.1,6,19,9,7,1,5,2,17.2,0.16,0.01,24.01,Moderately Stressed
2024-11-02 07:15:00,17.13,23.1,317.0,69.5,21.5,5.71,23.1,7,19,9,7,1,5,2,17.2,0.16,0.01,23.89,Moderately Stressed
2024-11-02 07:30:00,17.16,23.21,322.0,69.4,22.4,5.71,23.2,7,20,10,7,1,5,2,17.19,0.16,0.07,23.76,Moderately Stressed
2024-11-02 07:45:00,17.14,23.36,324.0,70.2,24.5,5.71,23.2,7,20,10,7,1,5,2,17.18,0.16,0.02,23.61,Moderately Stressed
2024-11-02 08:00:00,17.04,23.58,328.0,70.2,24.5,5.7,23.3,7,21,10,8,1,5,2,17.14,0.12,-0.09,23.61,Moderately Stressed
2024-11-02 08:15:00,17.04,23.58,328.0,69.4,29.8,5.69,23.6,7,22,11,8,1,5,2,17.1,0.05,-0.09,23.58,Moderately Stressed
2024-11-02 08:30:00,16.97,23.95,330.0,64.1,33.7,5.66,24.0,8,22,11,8,1,5,2,17.1,0.05,-0.19,23.95,Moderately Stressed
2024-11-02 08:45:00,16.82,24.52,328.0,59.3,37.7,5.66,24.0,8,23,11,8,1,5,2,17.07,0.1,-0.32,24.52,Moderately Stressed
2024-11-02 09:00:00,16.55,25.14,324.0,59.3,37.7,5.61,24.6,8,24,12,9,1,5,2,17.03,0.18,-0.49,25.14,Moderately Stressed
2024-11-02 09:15:00,16.55,25.14,324.0,46.9,41.2,5.55,25.6,9,25,12,9,1,5,2,16.98,0.22,-0.49,25.14,Moderately Stressed
2024-11-02 09:30:00,16.31,25.9,326.0,25.2,43.9,5.5,26.0,7,22,11,9,1,5,2,16.91,0.29,-0.66,25.9,Moderately Stressed
2024-11-02 09:45:00,16.2,26.64,324.0,10.0,47.8,5.5,26.0,9,25,12,9,1,5,3,16.84,0.35,-0.62,26.64,Moderately Stressed
2024-11-02 10:00:00,16.2,26.64,324.0,10.0,47.8,5.47,26.6,7,20,10,10,1,5,3,16.76,0.38,-0.35,26.64,Moderately Stressed
2024-11-02 10:15:00,16.2,26.64,324.0,5.7,50.6,5.62,27.5,11,32,16,10,1,5,3,16.68,0.39,-0.35,26.64,Moderately Stressed
2024-11-02 10:30:00,19.86,29.21,468.0,3.2,53.9,5.61,28.0,15,43,21,10,1,5,3,16.91,1.0,3.55,29.21,Healthy
2024-11-02 10:45:00,19.86,29.21,468.0,1.7,51.8,5.61,28.0,14,40,20,10,1,5,3,17.13,1.31,3.66,29.21,Healthy
2024-11-02 11:00:00,19.47,29.69,445.0,1.7,51.8,5.52,28.6,13,37,18,11,1,5,3,17.34,1.48,3.27,29.69,Healthy
2024-11-02 11:15:00,19.47,29.69,445.0,1.7,55.6,5.52,29.0,13,39,19,11,1,5,3,17.54,1.59,3.27,29.69,Healthy
2024-11-02 11:30:00,18.97,30.51,427.0,1.3,57.0,5.51,29.6,12,35,17,11,1,5,3,17.7,1.63,-0.89,30.51,Healthy
2024-11-02 11:45:00,18.97,30.51,427.0,1.2,58.8,5.51,29.6,11,32,16,11,1,5,3,17.88,1.64,-0.89,30.51,Healthy
2024-11-02 12:00:00,18.45,31.7,403.0,1.2,58.8,5.5,30.2,11,32,16,12,1,5,3,18.04,1.59,-1.02,31.7,Healthy
2024-11-02 12:15:00,18.45,31.7,403.0,1.0,58.7,5.47,30.8,11,33,16,12,1,5,3,18.2,1.53,-1.02,31.7,Healthy
2024-11-02 12:30:00,18.43,32.36,395.0,0.5,51.9,5.46,31.4,11,32,16,12,1,5,3,18.38,1.41,-0.54,32.36,Healthy
2024-11-02 12:45:00,18.44,32.25,378.0,1.1,55.0,5.46,31.4,11,31,15,12,1,5,3,18.56,1.23,-0.53,32.36,Healthy
2024-11-02 13:00:00,18.44,32.25,378.0,1.1,55.0,5.48,31.4,10,29,14,13,1,5,3,18.75,0.98,-0.01,32.36,Healthy
2024-11-02 13:15:00,17.88,33.21,365.0,1.0,57.1,5.46,31.8,10,30,15,13,1,5,3,18.89,0.65,-0.57,33.21,Moderately Stressed
2024-11-02 13:30:00,17.88,33.21,365.0,1.0,57.3,5.45,32.1,10,29,14,13,1,5,3,18.73,0.63,-0.55,33.21,Moderately Stressed
2024-11-02 13:45:00,17.88,33.21,365.0,1.0,52.4,5.45,32.1,9,27,13,13,1,5,3,18.56,0.56,-0.56,33.21,Moderately Stressed
2024-11-02 14:00:00,17.55,33.7,347.0,1.0,52.4,5.46,32.1,9,26,13,14,1,5,3,18.4,0.55,-0.89,33.7,Moderately Stressed
2024-11-02 14:15:00,17.55,33.7,347.0,0.4,50.9,5.41,32.3,9,26,13,14,1,5,3,18.24,0.49,-0.33,33.7,Moderately Stressed
2024-11-02 14:30:00,17.43,33.8,336.0,0.3,42.4,5.41,32.3,9,26,13,14,1,5,3,18.11,0.48,-0.45,33.8,Moderately Stressed
2024-11-02 14:45:00,17.43,33.8,336.0,0.5,37.3,5.41,32.3,8,24,12,14,1,5,3,17.98,0.43,-0.45,33.8,Moderately Stressed
2024-11-02 15:00:00,17.5,33.39,319.0,0.5,37.3,5.4,32.3,7,22,11,15,1,5,3,17.9,0.43,-0.05,33.8,Moderately Stressed
2024-11-02 15:15:00,17.5,33.39,319.0,0.6,37.9,5.4,32.3,8,23,11,15,1,5,3,17.83,0.41,-0.05,33.8,Moderately Stressed
2024-11-02 15:30:00,17.5,33.39,319.0,0.6,36.3,5.41,32.3,8,24,12,15,1,5,3,17.75,0.37,0.07,33.8,Moderately Stressed
2024-11-02 15:45:00,22.42,30.51,336.0,0.6,36.0,5.41,32.3,13,38,19,15,1,5,3,18.08,1.4,4.99,33.8,Healthy
2024-11-02 16:00:00,22.42,30.51,336.0,0.6,36.0,5.49,31.2,14,40,20,16,1,5,3,18.41,1.88,4.92,33.8,Healthy
2024-11-02 16:15:00,22.42,30.51,336.0,0.7,34.7,5.53,30.7,12,34,17,16,1,5,3,18.79,2.19,4.92,33.8,Healthy
2024-11-02 16:30:00,21.05,30.9,281.0,0.8,30.5,5.57,30.5,11,32,16,16,1,5,3,19.05,2.26,3.55,33.8,Healthy
2024-11-02 16:45:00,21.05,30.9,281.0,0.8,31.1,5.57,30.5,10,28,14,16,1,5,3,19.32,2.3,-1.37,33.8,Healthy
2024-11-02 17:00:00,20.71,30.8,269.0,0.8,31.1,5.61,30.3,10,28,14,17,1,5,3,19.58,2.26,-1.71,33.8,Healthy
2024-11-02 17:15:00,20.71,30.8,269.0,0.9,28.3,5.65,30.1,8,24,12,17,1,5,3,19.85,2.18,-1.71,33.8,Healthy
2024-11-02 17:30:00,20.36,30.28,252.0,1.1,26.7,5.69,29.8,9,27,13,17,1,5,3,20.09,2.05,-0.69,33.8,Healthy
2024-11-02 17:45:00,20.36,30.28,252.0,1.6,25.1,5.69,29.8,9,25,12,17,1,5,3,20.33,1.87,-0.69,33.39,Healthy
2024-11-02 18:00:00,20.36,30.28,252.0,1.6,25.1,5.73,29.5,8,23,11,18,1,5,3,20.57,1.64,-0.35,33.39,Healthy
2024-11-02 18:15:00,20.36,30.28,252.0,1.3,23.9,5.67,29.2,5,15,7,18,1,5,3,20.81,1.34,-0.35,33.39,Healthy
2024-11-02 18:30:00,20.04,29.39,241.0,1.9,23.2,5.7,29.0,5,14,7,18,1,5,3,21.02,0.89,-0.32,30.9,Healthy
2024-11-02 18:45:00,20.04,29.39,241.0,1.8,23.0,5.7,29.0,5,14,7,18,1,5,3,20.82,0.82,-0.32,30.9,Healthy
2024-11-02 19:00:00,19.93,29.11,240.0,1.8,23.0,5.72,28.7,4,13,6,19,0,5,3,20.62,0.68,-0.43,30.9,Healthy
2024-11-02 19:15:00,19.93,29.11,240.0,1.8,22.9,5.73,28.5,4,13,6,19,0,5,3,20.41,0.4,-0.43,30.9,Healthy
2024-11-02 19:30:00,19.82,28.81,238.0,1.6,24.0,5.74,28.2,4,13,6,19,0,5,3,20.31,0.38,-0.22,30.9,Healthy
2024-11-02 19:45:00,19.69,28.56,235.0,1.6,24.0,5.74,28.2,4,13,6,19,0,5,3,20.19,0.33,-0.35,30.8,Healthy
2024-11-02 20:00:00,19.69,28.56,235.0,1.6,24.0,5.74,28.1,4,12,6,20,0,5,3,20.11,0.32,-0.24,30.8,Healthy
2024-11-02 20:15:00,19.69,28.56,235.0,2.2,23.2,5.75,27.9,4,12,6,20,0,5,3,20.02,0.28,-0.24,30.28,Healthy
2024-11-02 20:30:00,19.51,27.74,228.0,2.4,22.6,5.76,27.7,4,13,6,20,0,5,3,19.95,0.29,-0.31,30.28,Healthy
2024-11-02 20:45:00,19.51,27.74,228.0,3.0,22.4,5.76,27.7,4,13,6,20,0,5,3,19.88,0.29,-0.18,30.28,Healthy
2024-11-02 21:00:00,19.45,27.54,227.0,3.0,22.4,5.77,27.5,4,13,6,21,0,5,3,19.8,0.27,-0.24,30.28,Healthy
2024-11-02 21:15:00,19.45,27.54,227.0,3.1,22.7,5.77,27.3,4,13,6,21,0,5,3,19.73,0.22,-0.24,29.39,Healthy
2024-11-02 21:30:00,19.39,27.32,225.0,3.6,22.1,5.77,27.1,4,13,6,21,0,5,3,19.68,0.22,-0.12,29.39,Healthy
2024-11-02 21:45:00,19.39,27.32,225.0,3.0,22.6,5.77,27.1,4,13,6,21,0,5,3,19.62,0.2,-0.12,29.11,Healthy
2024-11-02 22:00:00,19.35,26.92,223.0,3.0,22.6,5.77,27.0,4,12,6,22,0,5,3,19.57,0.19,-0.1,29.11,Healthy
2024-11-02 22:15:00,19.35,26.92,223.0,2.4,22.9,5.77,26.9,5,16,8,22,0,5,3,19.52,0.16,-0.1,28.81,Healthy
2024-11-02 22:30:00,20.43,26.75,265.0,67.2,22.1,5.95,26.2,2,7,3,22,0,5,3,19.58,0.3,1.04,28.56,Healthy
2024-11-02 22:45:00,21.64,26.47,278.0,67.1,20.9,5.95,26.2,0,2,1,22,0,5,3,19.74,0.67,2.25,28.56,Healthy
2024-11-02 23:00:00,20.97,26.18,272.0,67.1,20.9,6.13,25.8,0,2,1,23,0,5,3,19.84,0.76,1.62,28.56,Healthy
2024-11-02 23:15:00,20.97,26.18,272.0,66.5,21.1,6.05,25.8,1,3,1,23,0,5,3,19.95,0.82,1.62,27.74,Healthy
2024-11-02 23:30:00,20.84,26.0,277.0,67.1,20.9,6.06,25.6,1,3,1,23,0,5,3,20.06,0.84,0.41,27.74,Healthy
2024-11-02 23:45:00,20.41,25.85,294.0,67.1,20.9,6.06,25.6,1,3,1,23,0,5,3,20.14,0.83,-1.23,27.54,Healthy
2024-11-03 00:00:00,20.14,25.73,305.0,67.1,20.9,6.03,25.7,1,3,1,0,0,6,3,20.19,0.8,-0.83,27.54,Healthy
2024-11-03 00:15:00,20.14,25.73,305.0,67.1,21.0,6.02,25.6,1,3,1,0,0,6,3,20.25,0.77,-0.83,27.32,Healthy
